Sample	Assembler	Length_ratio
NCTC13251	miniasm	104.455
NCTC13251	miniasm	103.725
NCTC13251	miniasm	101.24
NCTC13251	miniasm	101.622
NCTC13251	miniasm	106.775
NCTC13251	miniasm	102.679
NCTC13251	miniasm	100.573
NCTC13251	miniasm	102.767
NCTC13251	miniasm	107.347
NCTC13251	miniasm	94.499
NCTC13251	miniasm	103.629
NCTC13251	miniasm	99.9072
NCTC13251	miniasm	95.0617
NCTC13251	miniasm	102.374
NCTC13251	miniasm	99.0347
NCTC13251	miniasm	102.659
NCTC13251	miniasm	104.008
NCTC13251	miniasm	101.613
NCTC13251	miniasm	101.152
NCTC13251	miniasm	103.605
NCTC13251	miniasm	102.863
NCTC13251	miniasm	96.4829
NCTC13251	miniasm	103.027
NCTC13251	miniasm	94.0661
NCTC13251	miniasm	103.036
NCTC13251	miniasm	107.312
NCTC13251	miniasm	104.843
NCTC13251	miniasm	104.08
NCTC13251	miniasm	101.803
NCTC13251	miniasm	107.211
NCTC13251	miniasm	100.855
NCTC13251	miniasm	101.514
NCTC13251	miniasm	103.235
NCTC13251	miniasm	100.478
NCTC13251	miniasm	103.425
NCTC13251	miniasm	100.192
NCTC13251	miniasm	100.57
NCTC13251	miniasm	100.477
NCTC13251	miniasm	103.693
NCTC13251	miniasm	98.4076
NCTC13251	miniasm	98.9544
NCTC13251	miniasm	103.314
NCTC13251	miniasm	107.685
NCTC13251	miniasm	103.897
NCTC13251	miniasm	99.8092
NCTC13251	miniasm	109.687
NCTC13251	miniasm	102.281
NCTC13251	miniasm	103.226
NCTC13251	miniasm	100.096
NCTC13251	miniasm	107.252
NCTC13251	miniasm	106.173
NCTC13251	miniasm	103.128
NCTC13251	miniasm	99.6128
NCTC13251	miniasm	116.046
NCTC13251	miniasm	99.6209
NCTC13251	miniasm	98.7666
NCTC13251	miniasm	103.609
NCTC13251	miniasm	104.589
NCTC13251	miniasm	104.175
NCTC13251	miniasm	106.805
NCTC13251	miniasm	99.905
NCTC13251	miniasm	98.2857
NCTC13251	miniasm	102.277
NCTC13251	miniasm	96.9783
NCTC13251	miniasm	96.833
NCTC13251	miniasm	103.318
NCTC13251	miniasm	96.3706
NCTC13251	miniasm	102.871
NCTC13251	miniasm	102.579
NCTC13251	miniasm	105.218
NCTC13251	miniasm	97.8988
NCTC13251	miniasm	100.096
NCTC13251	miniasm	104.753
NCTC13251	miniasm	102.481
NCTC13251	miniasm	102.767
NCTC13251	miniasm	98.5673
NCTC13251	miniasm	102.95
NCTC13251	miniasm	106.161
NCTC13251	miniasm	101.24
NCTC13251	miniasm	106.667
NCTC13251	miniasm	105.837
NCTC13251	miniasm	109.724
NCTC13251	miniasm	97.5425
NCTC13251	miniasm	108.541
NCTC13251	miniasm	101.811
NCTC13251	miniasm	101.524
NCTC13251	miniasm	103.626
NCTC13251	miniasm	105.288
NCTC13251	miniasm	102.214
NCTC13251	miniasm	102.687
NCTC13251	miniasm	98.8506
NCTC13251	miniasm	101.144
NCTC13251	miniasm	95.8049
NCTC13251	miniasm	100.095
NCTC13251	miniasm	105.273
NCTC13251	miniasm	104.897
NCTC13251	miniasm	102.195
NCTC13251	miniasm	105.944
NCTC13251	miniasm	101.089
NCTC13251	miniasm	101.9
NCTC13251	miniasm	105.218
NCTC13251	miniasm	110.23
NCTC13251	miniasm	103.435
NCTC13251	miniasm	96.3426
NCTC13251	miniasm	105.238
NCTC13251	miniasm	103.425
NCTC13251	miniasm	102.687
NCTC13251	miniasm	109.789
NCTC13251	miniasm	100.479
NCTC13251	miniasm	99.0467
NCTC13251	miniasm	105.793
NCTC13251	miniasm	95.4373
NCTC13251	miniasm	101.051
NCTC13251	miniasm	108.44
NCTC13251	miniasm	102.115
NCTC13251	miniasm	99.6183
NCTC13251	miniasm	107.603
NCTC13251	miniasm	109.51
NCTC13251	miniasm	102.882
NCTC13251	miniasm	106.731
NCTC13251	miniasm	105.263
NCTC13251	miniasm	104.962
NCTC13251	miniasm	103.927
NCTC13251	miniasm	106.48
NCTC13251	miniasm	102.967
NCTC13251	miniasm	102.981
NCTC13251	miniasm	103.059
NCTC13251	miniasm	103.75
NCTC13251	miniasm	102.214
NCTC13251	miniasm	102.775
NCTC13251	miniasm	102.835
NCTC13251	miniasm	98.1783
NCTC13251	miniasm	103.854
NCTC13251	miniasm	100
NCTC13251	miniasm	104.55
NCTC13251	miniasm	100.77
NCTC13251	miniasm	101.724
NCTC13251	miniasm	100.593
NCTC13251	miniasm	106.023
NCTC13251	miniasm	102.019
NCTC13251	miniasm	106.383
NCTC13251	miniasm	108.244
NCTC13251	miniasm	99.9026
NCTC13251	miniasm	105.319
NCTC13251	miniasm	104.084
NCTC13251	miniasm	103.431
NCTC13251	miniasm	109.212
NCTC13251	miniasm	93.0571
NCTC13251	miniasm	102.122
NCTC13251	miniasm	101.868
NCTC13251	miniasm	101.147
NCTC13251	miniasm	107.729
NCTC13251	miniasm	95.2202
NCTC13251	miniasm	101.33
NCTC13251	miniasm	101.133
NCTC13251	miniasm	99.2481
NCTC13251	miniasm	103.491
NCTC13251	miniasm	105.644
NCTC13251	miniasm	106.704
NCTC13251	miniasm	107.4
NCTC13251	miniasm	107.867
NCTC13251	miniasm	101.985
NCTC13251	miniasm	100.947
NCTC13251	miniasm	106.773
NCTC13251	miniasm	103.541
NCTC13251	miniasm	109.896
NCTC13251	miniasm	101.225
NCTC13251	miniasm	102.18
NCTC13251	miniasm	101.515
NCTC13251	miniasm	107.765
NCTC13251	miniasm	105.174
NCTC13251	miniasm	103.442
NCTC13251	miniasm	103.383
NCTC13251	miniasm	100.379
NCTC13251	miniasm	101.326
NCTC13251	miniasm	96.5483
NCTC13251	miniasm	97.4383
NCTC13251	miniasm	102.925
NCTC13251	miniasm	108.935
NCTC13251	miniasm	99.9055
NCTC13251	miniasm	109.717
NCTC13251	miniasm	93.6293
NCTC13251	miniasm	101.711
NCTC13251	miniasm	104.057
NCTC13251	miniasm	103.442
NCTC13251	miniasm	100.192
NCTC13251	miniasm	103.707
NCTC13251	miniasm	98.5741
NCTC13251	miniasm	103.784
NCTC13251	miniasm	100.477
NCTC13251	miniasm	102.652
NCTC13251	miniasm	98.6641
NCTC13251	miniasm	101.237
NCTC13251	miniasm	102.294
NCTC13251	miniasm	94.5098
NCTC13251	miniasm	106.609
NCTC13251	miniasm	103.602
NCTC13251	miniasm	108.56
NCTC13251	miniasm	100.474
NCTC13251	miniasm	102.284
NCTC13251	miniasm	107.231
NCTC13251	miniasm	103.619
NCTC13251	miniasm	99.714
NCTC13251	miniasm	101.621
NCTC13251	miniasm	106.768
NCTC13251	miniasm	100.572
NCTC13251	miniasm	102.762
NCTC13251	miniasm	107.34
NCTC13251	miniasm	103.626
NCTC13251	miniasm	96.4627
NCTC13251	miniasm	105.434
NCTC13251	miniasm	95.0429
NCTC13251	miniasm	102.708
NCTC13251	miniasm	102.358
NCTC13251	miniasm	99.0357
NCTC13251	miniasm	102.654
NCTC13251	miniasm	104
NCTC13251	miniasm	96.4762
NCTC13251	miniasm	103.03
NCTC13251	miniasm	93.7381
NCTC13251	miniasm	103.036
NCTC13251	miniasm	104.83
NCTC13251	miniasm	104.099
NCTC13251	miniasm	107.211
NCTC13251	miniasm	100.858
NCTC13251	miniasm	103.343
NCTC13251	miniasm	103.432
NCTC13251	miniasm	100.473
NCTC13251	miniasm	101.708
NCTC13251	miniasm	100.572
NCTC13251	miniasm	103.626
NCTC13251	miniasm	98.4102
NCTC13251	miniasm	103.036
NCTC13251	miniasm	98.9514
NCTC13251	miniasm	103.458
NCTC13251	miniasm	103.226
NCTC13251	miniasm	106.445
NCTC13251	miniasm	106.161
NCTC13251	miniasm	103.131
NCTC13251	miniasm	99.619
NCTC13251	miniasm	104.585
NCTC13251	miniasm	104.175
NCTC13251	miniasm	103.752
NCTC13251	miniasm	102.488
NCTC13251	miniasm	102.736
NCTC13251	miniasm	105.476
NCTC13251	miniasm	99.7107
NCTC13251	miniasm	104.398
NCTC13251	miniasm	103.223
NCTC13251	miniasm	101.333
NCTC13251	miniasm	102.679
NCTC13251	miniasm	102.672
NCTC13251	miniasm	101.425
NCTC13251	miniasm	102.576
NCTC13251	miniasm	101.327
NCTC13251	miniasm	101.064
NCTC13251	miniasm	108.453
NCTC13251	miniasm	95.8015
NCTC13251	miniasm	103.981
NCTC13251	miniasm	104.398
NCTC13251	miniasm	101.149
NCTC13251	miniasm	101.622
NCTC13251	miniasm	103.547
NCTC13251	miniasm	110.486
NCTC13251	miniasm	97.0363
NCTC13251	miniasm	101.24
NCTC13251	miniasm	99.2352
NCTC13251	miniasm	104.776
NCTC13251	miniasm	107.123
NCTC13251	miniasm	102.746
NCTC13251	miniasm	103.799
NCTC13251	miniasm	99.2366
NCTC13251	miniasm	99.8093
NCTC13251	miniasm	101.804
NCTC13251	miniasm	97.8826
NCTC13251	miniasm	99.5229
NCTC13251	miniasm	102.397
NCTC13251	miniasm	103.908
NCTC13251	miniasm	99.8102
NCTC13251	miniasm	105.534
NCTC13251	miniasm	100.19
NCTC13251	miniasm	100.095
NCTC13251	miniasm	116.046
NCTC13251	miniasm	102.984
NCTC13251	miniasm	97.2644
NCTC13251	miniasm	101.33
NCTC13251	miniasm	108.779
NCTC13251	miniasm	101.908
NCTC13251	miniasm	99.9049
NCTC13251	miniasm	98.1818
NCTC13251	miniasm	102.281
NCTC13251	miniasm	97.0392
NCTC13251	miniasm	96.833
NCTC13251	miniasm	102.188
NCTC13251	miniasm	103.327
NCTC13251	miniasm	96.3947
NCTC13251	miniasm	102.871
NCTC13251	miniasm	102.579
NCTC13251	miniasm	105.208
NCTC13251	miniasm	97.9008
NCTC13251	miniasm	104.776
NCTC13251	miniasm	102.483
NCTC13251	miniasm	102.759
NCTC13251	miniasm	98.6692
NCTC13251	miniasm	99.6219
NCTC13251	miniasm	102.947
NCTC13251	miniasm	106.072
NCTC13251	miniasm	102.854
NCTC13251	miniasm	106.667
NCTC13251	miniasm	105.837
NCTC13251	miniasm	109.724
NCTC13251	miniasm	99.9042
NCTC13251	miniasm	108.58
NCTC13251	miniasm	101.525
NCTC13251	miniasm	103.554
NCTC13251	miniasm	105.038
NCTC13251	miniasm	102.687
NCTC13251	miniasm	98.8495
NCTC13251	miniasm	95.8049
NCTC13251	miniasm	100.195
NCTC13251	miniasm	105.268
NCTC13251	miniasm	104.897
NCTC13251	miniasm	97.1983
NCTC13251	miniasm	102.193
NCTC13251	miniasm	105.905
NCTC13251	miniasm	101.089
NCTC13251	miniasm	101.9
NCTC13251	miniasm	110.23
NCTC13251	miniasm	103.551
NCTC13251	miniasm	102.685
NCTC13251	miniasm	109.779
NCTC13251	miniasm	100.48
NCTC13251	miniasm	99.0403
NCTC13251	miniasm	105.854
NCTC13251	miniasm	101.05
NCTC13251	miniasm	102.115
NCTC13251	miniasm	99.619
NCTC13251	miniasm	107.603
NCTC13251	miniasm	109.501
NCTC13251	miniasm	102.879
NCTC13251	miniasm	105.278
NCTC13251	miniasm	104.971
NCTC13251	miniasm	103.897
NCTC13251	miniasm	108.058
NCTC13251	miniasm	102.716
NCTC13251	miniasm	102.981
NCTC13251	miniasm	103.056
NCTC13251	miniasm	103.08
NCTC13251	miniasm	103.923
NCTC13251	miniasm	102.214
NCTC13251	miniasm	98.166
NCTC13251	miniasm	100
NCTC13251	miniasm	104.55
NCTC13251	miniasm	100.772
NCTC13251	miniasm	101.636
NCTC13251	miniasm	100.593
NCTC13251	miniasm	106.064
NCTC13251	miniasm	102.035
NCTC13251	miniasm	106.335
NCTC13251	miniasm	108.268
NCTC13251	miniasm	99.6063
NCTC13251	miniasm	105.458
NCTC13251	miniasm	104.084
NCTC13251	miniasm	103.557
NCTC13251	miniasm	109.211
NCTC13251	miniasm	93.0101
NCTC13251	miniasm	102.125
NCTC13251	miniasm	101.877
NCTC13251	miniasm	100.913
NCTC13251	miniasm	102.777
NCTC13251	miniasm	103.11
NCTC13251	miniasm	101.789
NCTC13251	miniasm	101.41
NCTC13251	miniasm	107.425
NCTC13251	miniasm	95.4034
NCTC13251	miniasm	106.812
NCTC13251	miniasm	96.3583
NCTC13251	miniasm	100.758
NCTC13251	miniasm	108.655
NCTC13251	miniasm	102.083
NCTC13251	miniasm	106.933
NCTC13251	miniasm	110.047
NCTC13251	miniasm	102.256
NCTC13251	miniasm	99.7178
NCTC13251	miniasm	102.275
NCTC13251	miniasm	104.717
NCTC13251	miniasm	100.189
NCTC13251	miniasm	105.444
NCTC13251	miniasm	97.4528
NCTC13251	miniasm	103.205
NCTC13251	miniasm	99.0557
NCTC13251	miniasm	107.897
NCTC13251	miniasm	101.416
NCTC13251	miniasm	106.049
NCTC13251	miniasm	109.975
NCTC13251	miniasm	99.7118
NCTC13251	miniasm	101.06
NCTC13251	miniasm	99.4324
NCTC13251	miniasm	95.9357
NCTC13251	miniasm	102.841
NCTC13251	miniasm	105.184
NCTC13251	miniasm	99.8097
NCTC13251	miniasm	109.895
NCTC13251	miniasm	103.788
NCTC13251	miniasm	101.242
NCTC13251	miniasm	101.422
NCTC13251	miniasm	103.981
NCTC13251	miniasm	101.231
NCTC13251	miniasm	107.109
NCTC13251	miniasm	103.784
NCTC13251	miniasm	103.409
NCTC13251	miniasm	101.907
NCTC13251	miniasm	105.482
NCTC13251	miniasm	97.27
NCTC13251	miniasm	101.326
NCTC13251	miniasm	103.746
NCTC13251	miniasm	108.341
NCTC13251	miniasm	102.669
NCTC13251	miniasm	103.226
NCTC13251	miniasm	102.657
NCTC13251	miniasm	104.08
NCTC13251	miniasm	102.562
NCTC13251	miniasm	101.328
NCTC13251	miniasm	104.472
NCTC13251	miniasm	101.327
NCTC13251	miniasm	103.544
NCTC13251	miniasm	110.486
NCTC13251	miniasm	96.984
NCTC13251	miniasm	101.233
NCTC13251	miniasm	104.645
NCTC13251	miniasm	102.751
NCTC13251	miniasm	99.2417
NCTC13251	miniasm	97.8846
NCTC13251	miniasm	99.5261
NCTC13251	miniasm	102.372
NCTC13251	miniasm	107.882
NCTC13251	miniasm	102.981
NCTC13251	miniasm	108.72
NCTC13251	miniasm	101.896
NCTC13251	miniasm	99.7154
NCTC13251	miniasm	102.488
NCTC13251	miniasm	101.137
NCTC13251	miniasm	104.459
NCTC13251	miniasm	103.725
NCTC13251	miniasm	101.24
NCTC13251	miniasm	101.7
NCTC13251	miniasm	106.775
NCTC13251	miniasm	102.679
NCTC13251	miniasm	100.664
NCTC13251	miniasm	102.767
NCTC13251	miniasm	107.347
NCTC13251	miniasm	94.499
NCTC13251	miniasm	103.507
NCTC13251	miniasm	108.453
NCTC13251	miniasm	95.0617
NCTC13251	miniasm	102.365
NCTC13251	miniasm	99.0347
NCTC13251	miniasm	102.659
NCTC13251	miniasm	104.008
NCTC13251	miniasm	101.611
NCTC13251	miniasm	101.152
NCTC13251	miniasm	103.605
NCTC13251	miniasm	102.863
NCTC13251	miniasm	96.4829
NCTC13251	miniasm	102.93
NCTC13251	miniasm	94.0661
NCTC13251	miniasm	103.036
NCTC13251	miniasm	107.312
NCTC13251	miniasm	104.843
NCTC13251	miniasm	104.076
NCTC13251	miniasm	100.475
NCTC13251	miniasm	101.801
NCTC13251	miniasm	107.204
NCTC13251	miniasm	100.855
NCTC13251	miniasm	105.793
NCTC13251	miniasm	103.714
NCTC13251	miniasm	100.478
NCTC13251	miniasm	103.507
NCTC13251	miniasm	98.5782
NCTC13251	miniasm	100.192
NCTC13251	miniasm	100.57
NCTC13251	miniasm	100.477
NCTC13251	miniasm	102.66
NCTC13251	miniasm	103.578
NCTC13251	miniasm	98.4076
NCTC13251	miniasm	98.9544
NCTC13251	miniasm	103.462
NCTC13251	miniasm	103.879
NCTC13251	miniasm	99.8092
NCTC13251	miniasm	109.687
NCTC13251	miniasm	102.281
NCTC13251	miniasm	103.223
NCTC13251	miniasm	100.096
NCTC13251	miniasm	107.252
NCTC13251	miniasm	103.131
NCTC13251	miniasm	99.6128
NCTC13251	miniasm	99.3359
NCTC13251	miniasm	116.046
NCTC13251	miniasm	99.6183
NCTC13251	miniasm	98.7678
NCTC13251	miniasm	103.531
NCTC13251	miniasm	93.5984
NCTC13251	miniasm	103.609
NCTC13251	miniasm	104.589
NCTC13251	miniasm	104.175
NCTC13251	miniasm	99.905
NCTC13251	miniasm	98.2857
NCTC13251	miniasm	102.292
NCTC13251	miniasm	97.0644
NCTC13251	miniasm	96.833
NCTC13251	miniasm	103.343
NCTC13251	miniasm	96.3706
NCTC13251	miniasm	102.871
NCTC13251	miniasm	102.579
NCTC13251	miniasm	97.8988
NCTC13251	miniasm	100.096
NCTC13251	miniasm	102.481
NCTC13251	miniasm	102.767
NCTC13251	miniasm	98.5673
NCTC13251	miniasm	99.7148
NCTC13251	miniasm	102.95
NCTC13251	miniasm	106.095
NCTC13251	miniasm	104.976
NCTC13251	miniasm	106.667
NCTC13251	miniasm	105.837
NCTC13251	miniasm	109.724
NCTC13251	miniasm	99.9048
NCTC13251	miniasm	108.541
NCTC13251	miniasm	101.811
NCTC13251	miniasm	101.522
NCTC13251	miniasm	103.626
NCTC13251	miniasm	105.288
NCTC13251	miniasm	102.214
NCTC13251	miniasm	102.687
NCTC13251	miniasm	98.8582
NCTC13251	miniasm	95.8049
NCTC13251	miniasm	100.095
NCTC13251	miniasm	105.273
NCTC13251	miniasm	104.897
NCTC13251	miniasm	97.1983
NCTC13251	miniasm	102.195
NCTC13251	miniasm	105.944
NCTC13251	miniasm	101.089
NCTC13251	miniasm	101.9
NCTC13251	miniasm	105.323
NCTC13251	miniasm	103.435
NCTC13251	miniasm	96.3426
NCTC13251	miniasm	105.248
NCTC13251	miniasm	103.343
NCTC13251	miniasm	102.687
NCTC13251	miniasm	99.0458
NCTC13251	miniasm	105.899
NCTC13251	miniasm	101.051
NCTC13251	miniasm	108.675
NCTC13251	miniasm	99.6194
NCTC13251	miniasm	107.824
NCTC13251	miniasm	109.51
NCTC13251	miniasm	102.882
NCTC13251	miniasm	106.731
NCTC13251	miniasm	105.338
NCTC13251	miniasm	104.967
NCTC13251	miniasm	103.927
NCTC13251	miniasm	102.716
NCTC13251	miniasm	106.48
NCTC13251	miniasm	102.967
NCTC13251	miniasm	102.981
NCTC13251	miniasm	103.062
NCTC13251	miniasm	103.75
NCTC13251	miniasm	102.214
NCTC13251	miniasm	102.772
NCTC13251	miniasm	102.835
NCTC13251	miniasm	98.1783
NCTC13251	miniasm	103.854
NCTC13251	miniasm	99.9046
NCTC13251	miniasm	104.55
NCTC13251	miniasm	100.77
NCTC13251	miniasm	101.628
NCTC13251	miniasm	100.593
NCTC13251	miniasm	106.058
NCTC13251	miniasm	102.023
NCTC13251	miniasm	106.377
NCTC13251	miniasm	108.244
NCTC13251	miniasm	99.9028
NCTC13251	miniasm	105.453
NCTC13251	miniasm	104.084
NCTC13251	miniasm	103.438
NCTC13251	miniasm	109.212
NCTC13251	miniasm	93.0571
NCTC13251	miniasm	102.111
NCTC13251	miniasm	101.874
NCTC13251	miniasm	100.926
NCTC13251	miniasm	99.339
NCTC13251	miniasm	101.607
NCTC13251	miniasm	104.064
NCTC13251	miniasm	99.8108
NCTC13251	miniasm	103.5
NCTC13251	miniasm	105.228
NCTC13251	miniasm	103.311
NCTC13251	miniasm	105.529
NCTC13251	miniasm	98.0132
NCTC13251	miniasm	100.473
NCTC13251	miniasm	98.9554
NCTC13251	miniasm	101.622
NCTC13251	miniasm	103.791
NCTC13251	miniasm	107.678
NCTC13251	miniasm	98.7678
NCTC13251	miniasm	101.139
NCTC13251	miniasm	97.0588
NCTC13251	miniasm	103.226
NCTC13251	miniasm	99.8102
NCTC13251	miniasm	101.633
NCTC13251	miniasm	93.7683
NCTC13251	miniasm	107.211
NCTC13251	miniasm	98.5769
NCTC13251	miniasm	101.522
NCTC13251	miniasm	102.772
NCTC13251	miniasm	105.91
NCTC13251	miniasm	105.228
NCTC13251	miniasm	103.226
NCTC13251	miniasm	108.507
NCTC13251	miniasm	99.618
NCTC13251	miniasm	101.236
NCTC13251	miniasm	102.967
NCTC13251	miniasm	100.095
NCTC13251	miniasm	102.564
NCTC13251	miniasm	100.095
NCTC13251	miniasm	106.775
NCTC13251	miniasm	102.978
NCTC13251	miniasm	109.202
NCTC13251	miniasm	103.636
NCTC13251	miniasm	101.726
NCTC13251	miniasm	103.551
NCTC13251	miniasm	110.029
NCTC13251	miniasm	109.77
NCTC13251	miniasm	102.788
NCTC13251	miniasm	102.292
NCTC13251	miniasm	106.029
NCTC13251	miniasm	101.242
NCTC13251	miniasm	103.247
NCTC13251	miniasm	101.624
NCTC13251	miniasm	97.6054
NCTC13251	miniasm	100.575
NCTC13251	miniasm	102.674
NCTC13251	miniasm	101.345
NCTC13251	miniasm	102.77
NCTC13251	miniasm	101.893
NCTC13251	miniasm	107.354
NCTC13251	miniasm	104.107
NCTC13251	miniasm	99.9042
NCTC13251	miniasm	102.579
NCTC13251	miniasm	101.337
NCTC13251	miniasm	102.139
NCTC13251	miniasm	95.7975
NCTC13251	miniasm	101.244
NCTC13251	miniasm	102.197
NCTC13251	miniasm	95.0334
NCTC13251	miniasm	104.453
NCTC13251	miniasm	103.359
NCTC13251	miniasm	102.388
NCTC13251	miniasm	102.687
NCTC13251	miniasm	104.011
NCTC13251	miniasm	103.08
NCTC13251	miniasm	98.8495
NCTC13251	miniasm	96.3706
NCTC13251	miniasm	102.871
NCTC13251	miniasm	103.629
NCTC13251	miniasm	100.773
NCTC13251	miniasm	102.865
NCTC13251	miniasm	104.976
NCTC13251	miniasm	101.149
NCTC13251	miniasm	101.151
NCTC13251	miniasm	96.5747
NCTC13251	miniasm	105.253
NCTC13251	miniasm	103.056
NCTC13251	miniasm	100.935
NCTC13251	miniasm	103.056
NCTC13251	miniasm	104.871
NCTC13251	miniasm	107.184
NCTC13251	miniasm	108.277
NCTC13251	miniasm	102.77
NCTC13251	miniasm	99.2359
NCTC13251	miniasm	99.809
NCTC13251	miniasm	100.478
NCTC13251	miniasm	100.86
NCTC13251	miniasm	101.433
NCTC13251	miniasm	105.826
NCTC13251	miniasm	106.699
NCTC13251	miniasm	103.725
NCTC13251	miniasm	105.273
NCTC13251	miniasm	104.776
NCTC13251	miniasm	102.214
NCTC13251	miniasm	103.438
NCTC13251	miniasm	102.483
NCTC13251	miniasm	101.82
NCTC13251	miniasm	99.5224
NCTC13251	miniasm	100.384
NCTC13251	miniasm	109.51
NCTC13251	miniasm	109.924
NCTC13251	miniasm	103.557
NCTC13251	miniasm	100.48
NCTC13251	miniasm	99.0403
NCTC13251	miniasm	105.944
NCTC13251	miniasm	102.765
NCTC13251	miniasm	104.038
NCTC13251	miniasm	99.7118
NCTC13251	miniasm	109.742
NCTC13251	miniasm	101.91
NCTC13251	miniasm	102.292
NCTC13251	miniasm	102.882
NCTC13251	miniasm	107.927
NCTC13251	miniasm	95.3935
NCTC13251	miniasm	107.259
NCTC13251	miniasm	106.877
NCTC13251	miniasm	105.283
NCTC13251	miniasm	106.208
NCTC13251	miniasm	103.161
NCTC13251	miniasm	101.056
NCTC13251	miniasm	99.618
NCTC13251	miniasm	103.534
NCTC13251	miniasm	101.337
NCTC13251	miniasm	98.5673
NCTC13251	miniasm	100
NCTC13251	miniasm	108.716
NCTC13251	miniasm	106.093
NCTC13251	miniasm	102.035
NCTC13251	miniasm	101.91
NCTC13251	miniasm	103.629
NCTC13251	miniasm	93.0101
NCTC13251	miniasm	103.854
NCTC13251	miniasm	105.837
NCTC13251	miniasm	104.995
NCTC13251	miniasm	103.839
NCTC13251	miniasm	102.109
NCTC13251	miniasm	102.687
NCTC13251	miniasm	104.78
NCTC13251	miniasm	102.115
NCTC13251	miniasm	103.633
NCTC13251	miniasm	106.731
NCTC13251	miniasm	100.096
NCTC13251	miniasm	116.061
NCTC13251	miniasm	100.86
NCTC13251	miniasm	106.692
NCTC13251	miniasm	98.1818
NCTC13251	miniasm	104.402
NCTC13251	miniasm	104.55
NCTC13251	miniasm	104.402
NCTC13251	miniasm	102.871
NCTC13251	miniasm	99.0431
NCTC13251	miniasm	97.0335
NCTC13251	miniasm	99.2344
NCTC13251	miniasm	107.692
NCTC13251	miniasm	108.804
NCTC13251	miniasm	98.166
NCTC13251	miniasm	103.458
NCTC13251	miniasm	106.335
NCTC13251	miniasm	107.736
NCTC13251	miniasm	100.478
NCTC13251	miniasm	104.593
NCTC13251	miniasm	105.187
NCTC13251	miniasm	103.857
NCTC13251	miniasm	105.288
NCTC13251	miniasm	100
NCTC13251	miniasm	102.682
NCTC13251	miniasm	96.3426
NCTC13251	miniasm	102.498
NCTC13251	miniasm	107.28
NCTC13251	miniasm	103.764
NCTC13251	miniasm	102.214
NCTC13251	miniasm	101.151
NCTC13251	miniasm	99.6063
NCTC13251	miniasm	96.836
NCTC13251	miniasm	103.551
NCTC13251	miniasm	102.399
NCTC13251	miniasm	106.48
NCTC13251	miniasm	101.153
NCTC13251	miniasm	103.272
NCTC13251	miniasm	105.481
NCTC13251	miniasm	102.317
NCTC13251	miniasm	100.096
NCTC13251	miniasm	103.465
NCTC13251	miniasm	99.5178
NCTC13251	miniasm	102.716
NCTC13251	miniasm	97.8661
NCTC13251	miniasm	100.29
NCTC13251	miniasm	102.987
NCTC13251	miniasm	108.058
NCTC13251	miniasm	103.475
NCTC13251	miniasm	104.084
NCTC13251	miniasm	99.0338
NCTC13251	miniasm	101.065
NCTC13251	miniasm	102.522
NCTC13251	miniasm	102.835
NCTC13251	miniasm	99.6124
NCTC13251	miniasm	93.5922
NCTC13251	miniasm	103.592
NCTC13251	miniasm	95.8049
NCTC13251	miniasm	108.44
NCTC13251	miniasm	100.593
NCTC13251	miniasm	104.897
NCTC13251	miniasm	94.4773
NCTC13251	miniasm	102.663
NCTC13251	miniasm	101.089
NCTC13251	miniasm	96.4215
NCTC13251	miniasm	97.2617
NCTC13251	miniasm	97.1983
NCTC13251	miniasm	103.757
NCTC13251	miniasm	98.4051
NCTC13251	miniasm	108.466
NCTC13251	miniasm	101.9
NCTC13251	miniasm	110.23
NCTC13251	miniasm	108.177
NCTC13251	miniasm	102.538
NCTC13251	miniasm	95.1082
NCTC13251	miniasm	105.208
NCTC13251	miniasm	105.329
NCTC13251	miniasm	101.883
NCTC13251	miniasm	108.655
NCTC13251	miniasm	99.9055
NCTC13251	miniasm	101.861
NCTC13251	miniasm	99.7162
NCTC13251	miniasm	103.314
NCTC13251	miniasm	101.323
NCTC13251	miniasm	99.3377
NCTC13251	miniasm	99.7154
NCTC13251	miniasm	99.9049
NCTC13251	miniasm	99.2453
NCTC13251	miniasm	97.8261
NCTC13251	miniasm	103.431
NCTC13251	miniasm	103.693
NCTC13251	miniasm	101.325
NCTC13251	miniasm	100
NCTC13251	miniasm	106.046
NCTC13251	miniasm	102.019
NCTC13251	miniasm	100.673
NCTC13251	miniasm	102.186
NCTC13251	miniasm	105.258
NCTC13251	miniasm	104.653
NCTC13251	miniasm	106.851
NCTC13251	miniasm	103.927
NCTC13251	miniasm	103.799
NCTC13251	miniasm	109.981
NCTC13251	miniasm	109.733
NCTC13251	miniasm	102.952
NCTC13251	miniasm	101.136
NCTC13251	miniasm	106.101
NCTC13251	miniasm	103.802
NCTC13251	miniasm	103.229
NCTC13251	miniasm	101.711
NCTC13251	miniasm	101.425
NCTC13251	miniasm	107.414
NCTC13251	miniasm	102.388
NCTC13251	miniasm	104.084
NCTC13251	miniasm	97.0504
NCTC13251	miniasm	103.517
NCTC13251	miniasm	102.564
NCTC13251	miniasm	101.33
NCTC13251	miniasm	102.128
NCTC13251	miniasm	102.77
NCTC13251	miniasm	99.8099
NCTC13251	miniasm	102.969
NCTC13251	miniasm	103.989
NCTC13251	miniasm	103.346
NCTC13251	miniasm	102.376
NCTC13251	miniasm	102.662
